"","tank_aq","Date","temp_C","minimum","maximum","n","v","se","na.rm"
"160","T1_A3",2017-07-05,7.54947916666667,7.125,8.125,144,0.101664936625874,0.026570782908043,1
"161","T1_A3",2017-07-06,8.64149305555556,7.875,10.625,144,0.710936741210179,0.0702642206449944,1
"162","T1_A3",2017-07-07,8.56510416666667,7.125,10,144,1.29151414991259,0.0947040034173944,1
"163","T1_A3",2017-07-08,7.015625,6.375,7.75,144,0.141799606643357,0.0313802404480728,1
"164","T1_A3",2017-07-09,6.88541666666667,6.5,7.25,144,0.0368225524475524,0.0159910027757696,1
"165","T1_A3",2017-07-10,6.93576388888889,6.5,7.25,144,0.04392179001554,0.0174646050818068,1
"166","T1_A3",2017-07-11,6.91840277777778,6.5,7.25,144,0.0453058226495726,0.017737637057957,1
"167","T1_A3",2017-07-12,6.92708333333333,6.625,7.25,144,0.0368225524475524,0.0159910027757696,1
"168","T1_A3",2017-07-13,6.84461805555556,6.5,7.25,144,0.0339262516996892,0.0153492335358066,1
"169","T1_A3",2017-07-14,6.80295138888889,6.375,7.25,144,0.0510445500679876,0.018827534149187,1
"170","T1_A3",2017-07-15,6.76128472222222,6.5,7.125,144,0.0360387225621601,0.0158198895913235,1
"171","T1_A3",2017-07-16,6.90451388888889,6.5,7.25,144,0.0362731886169386,0.0158712678502124,1
"172","T1_A3",2017-07-17,6.86764705882353,6.625,7.125,17,0.0341222426470588,0.0448016823785071,1
"173","T1_A3",2017-08-03,6.8671875,6.75,7.125,32,0.0130418346774194,0.0201880492784557,1
"174","T1_A3",2017-08-04,6.77430555555556,6.375,7.125,144,0.0407075563325563,0.0168134280686756,1
"175","T1_A3",2017-08-05,6.82986111111111,6.375,7.125,144,0.0294167637917638,0.0142927632698246,1
"176","T1_A3",2017-08-06,6.82291666666667,6.5,7.5,144,0.0337631118881119,0.0153122844402315,1
"177","T1_A3",2017-08-07,6.7734375,6.375,7.125,144,0.0284022618006993,0.0140441421657402,1
"178","T1_A3",2017-08-08,6.86979166666667,6.375,8.375,144,0.0994045017482517,0.0262737328889219,1
"179","T1_A3",2017-08-09,6.81684027777778,6.5,7.125,144,0.0286086526320901,0.0140950771134449,1
"180","T1_A3",2017-08-10,6.84982638888889,6.625,7.125,144,0.0197945500679876,0.0117244254976486,1
"181","T1_A3",2017-08-11,6.92534722222222,6.75,7.125,144,0.008155472999223,0.00752563812319399,1
"182","T1_A3",2017-08-12,6.96788194444444,6.75,7.125,144,0.0106526503010878,0.00860097309622572,1
"183","T1_A3",2017-08-13,6.99565972222222,6.625,7.5,144,0.0182284078768454,0.0112510517646763,1
"184","T1_A3",2017-08-14,7.01736111111111,6.875,7.125,144,0.00319298756798757,0.00470887723111268,1
"185","T1_A3",2017-08-15,7.01215277777778,6.875,7.125,144,0.00924813034188034,0.00801393332728499,1
"186","T1_A3",2017-08-16,6.9453125,6.75,7.125,80,0.00903629351265823,0.0106279663580681,1
"187","T1_A4",2017-05-21,6.71022727272727,6.125,7.125,66,0.0885380244755245,0.0366262913673515,1
"188","T1_A4",2017-05-22,6.99479166666667,6.25,7.375,144,0.0917559003496504,0.0252426970117721,1
"189","T1_A4",2017-05-23,7.08072916666667,6.625,7.375,144,0.0381269121503496,0.0162717615292972,1
"190","T1_A4",2017-05-24,7.00260416666667,6.625,7.25,144,0.0385639750874126,0.0163647603878418,1
"191","T1_A4",2017-05-25,7.08159722222222,6.625,7.25,144,0.0212673611111111,0.0121527777777778,1
"192","T1_A4",2017-05-26,7.01724137931035,6.5,8.25,145,0.0658899066091954,0.0213169685703416,1
"193","T1_A4",2017-05-27,6.921875,6.375,7.25,144,0.0644394667832168,0.0211541082796149,1
"194","T1_A4",2017-05-28,6.93142361111111,6.5,7.25,144,0.0532844976204351,0.0192361959200681,1
"195","T1_A4",2017-05-29,7.00185185185185,6.5,7.75,135,0.0398752763957988,0.0171864021175654,1
"196","T1_A4",2017-05-30,7.05121527777778,6.875,7.125,144,0.010142743541181,0.00839259906322109,1
"197","T1_A4",2017-05-31,6.96440972222222,6.75,7.25,144,0.0171903834013209,0.0109260085351043,1
"198","T1_A4",2017-06-01,6.92013888888889,6.625,7.25,144,0.0193643162393162,0.0115963105481263,1
"199","T1_A4",2017-06-02,6.87326388888889,6.5,7.125,144,0.0294987130924631,0.0143126578333032,1
"200","T1_A4",2017-06-03,6.88194444444444,6.625,7.25,144,0.0226787101787102,0.0125495435338386,1
"201","T1_A4",2017-06-04,6.93576388888889,6.75,7.125,144,0.0144200417637918,0.0100069565260983,1
"202","T1_A4",2017-06-05,6.92534722222222,6.5,7.375,144,0.0214858925796426,0.0122150557656782,1
"203","T1_A4",2017-06-06,6.96180555555556,6.5,7.25,144,0.0446411227661228,0.0176070382798176,1
"204","T1_A4",2017-06-07,6.91753472222222,6.375,7.25,144,0.0581650337509712,0.0200978567387882,1
"205","T1_A4",2017-06-08,6.90104166666667,6.5,7.25,144,0.0460828234265734,0.0178890918475193,1
"206","T1_A4",2017-06-09,7.00520833333333,6.5,7.375,144,0.0414936625874126,0.016974994392777,1
"207","T1_A4",2017-06-10,7.125,6.5,7.25,47,0.0115489130434783,0.0156755080975565,1
"208","T1_A4",2017-06-17,6.7445652173913,6.375,7,23,0.050395256916996,0.0468091671238222,1
"209","T1_A4",2017-06-18,6.83246527777778,6.25,7.25,144,0.0581650337509712,0.0200978567387882,1
"210","T1_A4",2017-06-19,6.54427083333333,5.75,7.125,144,0.147392646416084,0.0319931249576552,1
"211","T1_A4",2017-06-20,6.65798611111111,5.75,7.25,144,0.146850111693862,0.0319341892384711,1
"212","T1_A4",2017-06-21,6.76736111111111,5.75,7.125,144,0.124696484071484,0.0294269911144849,1
"213","T1_A4",2017-06-22,6.78298611111111,6.375,7.125,144,0.0482924193861694,0.0183129468823307,1
"214","T1_A4",2017-06-23,6.86197916666667,6.5,7.25,144,0.045393083479021,0.017754710540645,1
"215","T1_A4",2017-06-24,6.42881944444444,4.5,7.125,144,0.676934610528361,0.0685633633607325,1
"216","T1_A4",2017-06-25,6.85329861111111,6.5,7.125,144,0.0317591479700855,0.0148509137321967,1
"217","T1_A4",2017-06-26,6.77777777777778,6.375,7.125,144,0.053200271950272,0.0192209867849702,1
"218","T1_A4",2017-06-27,6.75173611111111,6,7.125,144,0.0952766851204351,0.0257224346956055,1
"219","T1_A4",2017-06-28,6.99479166666667,6.125,9.75,144,0.341537368881119,0.0487009987977316,1
"220","T1_A4",2017-06-29,6.83072916666667,6.5,7.125,144,0.0320080310314685,0.0149089903505934,1
"221","T1_A4",2017-06-30,6.56597222222222,6.125,7,144,0.0541836635586636,0.0193978205316888,1
"222","T1_A4",2017-07-01,6.94097222222222,6.5,7.25,144,0.0561504467754468,0.0197467379119394,1
"223","T1_A4",2017-07-02,7.375,7.125,7.5,6,0.0375,0.0790569415042095,1
"224","T1_A4",2017-07-03,7.44444444444444,7.375,7.5,144,0.00388500388500389,0.00519414994449143,1
"225","T1_A4",2017-07-04,7.2890625,6.875,7.5,144,0.0256706184440559,0.0133517108880951,1
"226","T1_A4",2017-07-05,7.68489583333333,7.25,8.25,144,0.102484429632867,0.0266776578433344,1
"227","T1_A4",2017-07-06,8.77430555555556,8,10.625,144,0.712254759129759,0.0703293225125038,1
"228","T1_A4",2017-07-07,8.65277777777778,7.125,10,144,1.39847999222999,0.0985477884719301,1
"229","T1_A4",2017-07-08,7.12239583333333,6.5,7.875,144,0.146955583479021,0.0319456551861279,1
"230","T1_A4",2017-07-09,6.98350694444444,6.625,7.375,144,0.0356745034479409,0.0157397460995204,1
"231","T1_A4",2017-07-10,7.03732638888889,6.625,7.375,144,0.043068151466589,0.0172940563542694,1
"232","T1_A4",2017-07-11,7.01736111111111,6.625,7.375,144,0.0458066239316239,0.0178354017358937,1
"233","T1_A4",2017-07-12,7.02951388888889,6.625,7.375,144,0.0343064054001554,0.0154349903268505,1
"234","T1_A4",2017-07-13,6.93663194444444,6.625,7.25,144,0.0321233670843046,0.0149358273318035,1
"235","T1_A4",2017-07-14,6.88541666666667,6.5,7.375,144,0.0494973776223776,0.0185400050982811,1
"236","T1_A4",2017-07-15,6.84982638888889,6.5,7.25,144,0.0359658787393162,0.0158038934063985,1
"237","T1_A4",2017-07-16,7.00260416666667,6.625,7.375,144,0.0315709680944056,0.0148068509139833,1
"238","T1_A4",2017-07-17,6.953125,6.75,7.25,16,0.02890625,0.0425045953397983,1
"239","T1_A4",2017-08-03,6.8515625,6.625,7.625,32,0.0367313508064516,0.0338800046148405,1
"240","T1_A4",2017-08-04,6.62152777777778,6,7.125,144,0.0812815656565657,0.02375826839354,1
"241","T1_A4",2017-08-05,6.703125,6.25,7.125,144,0.0493607954545455,0.0185144079507738,1
"242","T1_A4",2017-08-06,6.71875,6.25,7.25,144,0.039881993006993,0.0166420637173034,1
"243","T1_A4",2017-08-07,6.70920138888889,6.375,7,144,0.0283719102078477,0.014036636143363,1
"244","T1_A4",2017-08-08,6.77604166666667,6.25,7.375,144,0.052857298951049,0.0191589294076927,1
"245","T1_A4",2017-08-09,6.78645833333333,6.5,7.125,144,0.0272891171328671,0.0137661816734755,1
"246","T1_A4",2017-08-10,6.82291666666667,6.625,7.125,144,0.0210882867132867,0.0121015055058838,1
"247","T1_A4",2017-08-11,6.890625,6.75,7.125,144,0.00893247377622378,0.00787598043994796,1
"248","T1_A4",2017-08-12,6.94097222222222,6.75,7.125,144,0.00916618104118104,0.00797834788713814,1
"249","T1_A4",2017-08-13,6.96961805555556,6.5,7.125,144,0.0162252027486402,0.0106148489903427,1
"250","T1_A4",2017-08-14,7,6.875,7.125,144,0.00240384615384615,0.00408575281537883,1
"251","T1_A4",2017-08-15,6.99826388888889,6.875,7.125,144,0.0100494123931624,0.00835389645995375,1
"252","T1_A4",2017-08-16,6.940625,6.75,7.125,80,0.00869264240506329,0.0104239162536588,1
"253","T2_A1",2017-05-26,11.6197183098592,11.5,11.75,71,0.00778420523138833,0.0104707541944139,1
"254","T2_A1",2017-05-27,11.6571180555556,11.25,11.875,144,0.0257313216297591,0.0133674879293005,1
"255","T2_A1",2017-05-28,11.7309027777778,11.5,12,144,0.0153670114607615,0.0103303125493084,1
"256","T2_A1",2017-05-29,11.6953703703704,11.625,11.875,135,0.00480583195135434,0.00596646924028083,1
"257","T2_A1",2017-05-30,11.875,11.75,12.125,144,0.00808566433566434,0.00749336017921512,1
"258","T2_A1",2017-05-31,11.8524305555556,11.625,12.125,144,0.0180622329059829,0.0111996505730409,1
"259","T2_A1",2017-06-01,11.9097222222222,11.75,12.125,144,0.014520202020202,0.0100416500761281,1
"260","T2_A1",2017-06-02,11.9027777777778,11.625,12.25,144,0.0153943278943279,0.0103394900658457,1
"261","T2_A1",2017-06-03,11.9409722222222,11.75,12.25,144,0.0109144327894328,0.00870601356240839,1
"262","T2_A1",2017-06-04,11.9166666666667,11.75,12.125,144,0.017263986013986,0.0109493740352493,1
"263","T2_A1",2017-06-05,11.7907986111111,11.625,12,144,0.0082670151029526,0.00757692728642934,1
"264","T2_A1",2017-06-06,11.8298611111111,11.625,12,144,0.0182716588966589,0.011264391688666,1
"265","T2_A1",2017-06-07,11.8576388888889,11.625,12.125,144,0.0200199106449106,0.011790977790511,1
"266","T2_A1",2017-06-08,11.8836805555556,11.625,12.25,144,0.0222143308080808,0.0124203939618366,1
"267","T2_A1",2017-06-09,11.8177083333333,11,12.375,144,0.0659691870629371,0.021403722914571,1
"268","T2_A1",2017-06-10,11.8888888888889,11.875,12,45,0.00157828282828283,0.00592224212098918,1
"269","T2_A1",2017-06-17,11.7771739130435,11.625,12,23,0.0127223320158103,0.0235190320857943,1
"270","T2_A1",2017-06-18,11.7986111111111,11.5,12.125,144,0.0249368686868687,0.0131595098394418,1
"271","T2_A1",2017-06-19,11.7673611111111,11.5,12,144,0.0154307498057498,0.0103517140977788,1
"272","T2_A1",2017-06-20,11.7890625,11.625,12,144,0.00840663243006993,0.00764064080267392,1
"273","T2_A1",2017-06-21,11.7777777777778,11.625,12,144,0.00861985236985237,0.00773693000496661,1
"274","T2_A1",2017-06-22,11.7855902777778,11.5,12,144,0.0112900337509713,0.00885454754120856,1
"275","T2_A1",2017-06-23,11.796875,11.625,12,144,0.0111177884615385,0.00878674366965597,1
"276","T2_A1",2017-06-24,11.7647569444444,11.625,12,144,0.00753857687451437,0.0072354148668365,1
"277","T2_A1",2017-06-25,11.7144097222222,11.25,12.375,144,0.0224351386460761,0.0124819699539409,1
"278","T2_A1",2017-06-26,11.7734375,11.375,12.5,144,0.0537519121503496,0.0193203821833514,1
"279","T2_A1",2017-06-27,11.7048611111111,11.125,12,144,0.0466807498057498,0.0180047736350958,1
"280","T2_A1",2017-06-28,11.6979166666667,11,13.5,144,0.188701923076923,0.0361998621733222,1
"281","T2_A1",2017-06-29,11.7951388888889,11.375,12.125,144,0.0396877428127428,0.0166014856289578,1
"282","T2_A1",2017-06-30,11.7282986111111,11.25,12,144,0.0396262808372183,0.016588625796431,1
"283","T2_A1",2017-07-01,11.7595486111111,11.375,12,144,0.0308303892288267,0.0146321538127572,1
"284","T2_A1",2017-07-02,12.8928571428571,11.625,13.875,7,1.40848214285714,0.448566310252874,1
"285","T2_A1",2017-07-03,11.9244791666667,11.125,13.75,144,0.521463887674825,0.0601770471005502,1
"286","T2_A1",2017-07-04,11.3116319444444,10.75,11.625,144,0.0598768635878011,0.0203914578363849,1
"287","T2_A1",2017-07-05,11.2838541666667,10.75,11.75,144,0.068011090472028,0.0217324466958758,1
"288","T2_A1",2017-07-06,11.5494791666667,10.75,12.625,144,0.146245356206294,0.0318683659987862,1
"289","T2_A1",2017-07-07,11.5850694444444,11.125,12,144,0.0510604846542347,0.0188304726172165,1
"290","T2_A1",2017-07-08,11.5147569444444,11.25,11.75,144,0.0145315838675214,0.0100455849435355,1
"291","T2_A1",2017-07-09,11.5772569444444,11,11.875,144,0.0441425978535354,0.0175084499150361,1
"292","T2_A1",2017-07-10,11.4210069444444,10.875,11.75,144,0.0532662866647242,0.0192329084775296,1
"293","T2_A1",2017-07-11,11.3767361111111,10.875,11.625,144,0.0467626991064491,0.018020570635166,1
"294","T2_A1",2017-07-12,11.3298611111111,10.75,11.75,144,0.0643817987567988,0.0211446405668196,1
"295","T2_A1",2017-07-13,11.2239583333333,10.625,11.625,144,0.0895705856643357,0.0249402878091319,1
"296","T2_A1",2017-07-14,11.1927083333333,10.375,11.75,144,0.101371284965035,0.0265323812859237,1
"297","T2_A1",2017-07-15,11.3229166666667,10.875,11.625,144,0.0444711538461538,0.0175734873393119,1
"298","T2_A1",2017-07-16,11.3524305555556,10.875,11.625,144,0.0508419531857032,0.0187901335637925,1
"299","T2_A1",2017-07-17,11.4666666666667,11.25,11.625,15,0.00997023809523809,0.0257814378901282,1
"300","T2_A1",2017-07-30,11.9891304347826,11.75,12.25,23,0.0226037549407115,0.0313491938324413,1
"301","T2_A1",2017-07-31,11.5598958333333,10.875,12,144,0.0766977163461538,0.0230786271294812,1
"302","T2_A1",2017-08-01,11.359375,10.875,11.75,144,0.0598503059440559,0.0203869351451242,1
"303","T2_A1",2017-08-02,11.5850694444444,11.125,11.75,144,0.0300814636752137,0.0144533405585039,1
"304","T2_A1",2017-08-03,11.5798611111111,11,11.75,144,0.0401248057498058,0.0166926476142537,1
"305","T2_A1",2017-08-04,11.5564236111111,11.125,11.75,144,0.0320869451728827,0.0149273577080814,1
"306","T2_A1",2017-08-05,11.5069444444444,11,11.875,144,0.0521804584304584,0.0190358686341328,1
"307","T2_A1",2017-08-06,11.4609375,10.875,11.875,144,0.0796478911713287,0.0235182983091135,1
"308","T2_A1",2017-08-07,11.5390625,11,11.875,144,0.0623839051573427,0.0208139751991939,1
"309","T2_A1",2017-08-08,11.5659722222222,10.875,12,144,0.0659843628593629,0.0214061846688967,1
"310","T2_A1",2017-08-09,11.5546875,11,11.875,144,0.0432077687937063,0.0173220654067664,1
"311","T2_A1",2017-08-10,11.4913194444444,11.125,11.875,144,0.0355447503885004,0.0157110962177878,1
"312","T2_A1",2017-08-11,11.5338541666667,11,11.75,144,0.0396019995629371,0.0165835426207349,1
"313","T2_A1",2017-08-12,11.5164930555556,10.875,11.75,144,0.052938489461927,0.0191736381274175,1
"314","T2_A1",2017-08-13,11.6223958333333,11.5,11.75,144,0.00206921984265734,0.00379072318175253,1
"315","T2_A1",2017-08-14,11.625,11.625,11.625,6,0,0,1
"316","T2_A2",2017-05-26,11.705985915493,11.5,11.875,71,0.00674044265593561,0.00974350101634064,1
"317","T2_A2",2017-05-27,11.6961805555556,11.25,12,144,0.0270220231157731,0.0136986473165776,1
"318","T2_A2",2017-05-28,11.7907986111111,11.5,12,144,0.0146044276903652,0.0100707316883455,1
"319","T2_A2",2017-05-29,11.7253649635036,11.375,11.875,137,0.00639692464577072,0.00683321890664009,1
"320","T2_A2",2017-05-30,11.6501736111111,11.5,11.875,144,0.00537147314491064,0.00610752788283912,1
"321","T2_A2",2017-05-31,11.6493055555556,11.375,12,144,0.0212582556332556,0.0121501759341559,1
"322","T2_A2",2017-06-01,11.7248263888889,11.5,12,144,0.0280987458721834,0.013968900445917,1
"323","T2_A2",2017-06-02,11.8168402777778,11.5,12.25,144,0.0421576036810412,0.0171102640737628,1
"324","T2_A2",2017-06-03,11.8567708333333,11.375,12.125,144,0.0469774366258741,0.0180618990914796,1
"325","T2_A2",2017-06-04,11.6666666666667,11.375,11.875,144,0.0201048951048951,0.0118159776200417,1
"326","T2_A2",2017-06-05,11.5512152777778,11.375,11.875,144,0.0142948414432789,0.00996341970635548,1
"327","T2_A2",2017-06-06,11.6788194444444,11.5,11.875,144,0.00888391122766123,0.00785454186887241,1
"328","T2_A2",2017-06-07,11.6892361111111,11.5,11.875,144,0.00961234945609946,0.00817021583426463,1
"329","T2_A2",2017-06-08,11.6822916666667,11.5,12,144,0.0157069493006993,0.01044394737685,1
"330","T2_A2",2017-06-09,11.6631944444444,10.875,12.125,144,0.0463893745143745,0.0179484939236584,1
"331","T2_A2",2017-06-10,11.593085106383,10.125,11.625,47,0.0478723404255319,0.0319148936170213,1
"332","T2_A2",2017-06-17,11.445652173913,11.25,11.625,23,0.0182188735177866,0.0281447141672453,1
"333","T2_A2",2017-06-18,11.4947916666667,11.125,11.75,144,0.0272891171328671,0.0137661816734755,1
"334","T2_A2",2017-06-19,11.4644097222222,11.125,11.625,144,0.0195942295551671,0.0116649491459478,1
"335","T2_A2",2017-06-20,11.5130208333333,11.25,11.625,144,0.0091168597027972,0.00795685400858087,1
"336","T2_A2",2017-06-21,11.5078125,11.25,11.625,144,0.0129411604020979,0.00947993509782705,1
"337","T2_A2",2017-06-22,11.4835069444444,11.25,11.625,144,0.0151325454059829,0.010251200947932,1
"338","T2_A2",2017-06-23,11.5138888888889,11.25,11.75,144,0.0129176379176379,0.00947131558298453,1
"339","T2_A2",2017-06-24,11.4982638888889,11.25,11.625,144,0.0117976641414141,0.00905142105993666,1
"340","T2_A2",2017-06-25,11.4817708333333,11,12.125,144,0.0308061079545455,0.0146263907113101,1
"341","T2_A2",2017-06-26,11.5,11.125,12.25,144,0.0703671328671329,0.0221056699719924,1
"342","T2_A2",2017-06-27,11.4036458333333,10.75,11.75,144,0.0587235030594406,0.0201941106409628,1
"343","T2_A2",2017-06-28,11.3802083333333,10.625,13.375,144,0.196869536713287,0.0369749856052566,1
"344","T2_A2",2017-06-29,11.484375,11,11.875,144,0.0532943618881119,0.0192379763835522,1
"345","T2_A2",2017-06-30,11.4053819444444,10.875,11.75,144,0.0527199579933955,0.0191340225618812,1
"346","T2_A2",2017-07-01,11.4340277777778,11,11.75,144,0.0430385586635587,0.0172881138244762,1
"347","T2_A2",2017-07-02,13.1875,11.375,14.75,8,2.29464285714286,0.535565455516744,1
"348","T2_A2",2017-07-03,12.2421875,11.375,14,144,0.533920181381119,0.0608915350222745,1
"349","T2_A2",2017-07-04,11.6015625,11,11.875,144,0.0668638002622378,0.0215483629602237,1
"350","T2_A2",2017-07-05,11.5737847222222,11,12,144,0.0739539323523699,0.0226620602476746,1
"351","T2_A2",2017-07-06,11.7864583333333,11,12.625,144,0.120383522727273,0.0289136072741894,1
"352","T2_A2",2017-07-07,11.8663194444444,11.375,12.25,144,0.0549940510878011,0.0195423420437309,1
"353","T2_A2",2017-07-08,11.8550347222222,11.625,12.125,144,0.0132568169677545,0.00959485429502394,1
"354","T2_A2",2017-07-09,11.8324652777778,11.25,12,144,0.0347821666181041,0.0155416480379924,1
"355","T2_A2",2017-07-10,11.7265625,11.125,12,144,0.0568113527097902,0.0198626101685271,1
"356","T2_A2",2017-07-11,11.6675347222222,11.125,12,144,0.0502979008838384,0.018689327926921,1
"357","T2_A2",2017-07-12,11.6180555555556,11,12,144,0.072503885003885,0.0224387878775986,1
"358","T2_A2",2017-07-13,11.4817708333333,10.75,12,144,0.114940723339161,0.0282524241018901,1
"359","T2_A2",2017-07-14,11.4548611111111,10.625,12,144,0.117922008547009,0.0286164784194702,1
"360","T2_A2",2017-07-15,11.5685763888889,11,11.875,144,0.0539400920260295,0.0193541719637649,1
"361","T2_A2",2017-07-16,11.6024305555556,11.125,12,144,0.0617685266122766,0.0207110622970948,1
"362","T2_A2",2017-07-17,11.7333333333333,11.5,11.875,15,0.0130952380952381,0.0295468420142639,1
"363","T2_A2",2017-07-30,12.0681818181818,11.875,12.25,22,0.0219155844155844,0.0315620488558824,1
"364","T2_A2",2017-07-31,11.6614583333333,10.875,12.125,144,0.0845443618881119,0.0242304276524992,1
"365","T2_A2",2017-08-01,11.4574652777778,10.875,11.875,144,0.0616615372474747,0.0206931176910134,1
"366","T2_A2",2017-08-02,11.7039930555556,11.25,11.875,144,0.03032048246892,0.0145106480225442,1
"367","T2_A2",2017-08-03,11.7013888888889,11.125,11.875,144,0.0369560994560995,0.0160199743931208,1
"368","T2_A2",2017-08-04,11.6814236111111,11.25,11.875,144,0.0283719102078477,0.014036636143363,1
"369","T2_A2",2017-08-05,11.6310763888889,11.125,12,144,0.0479304766414141,0.0182441917396207,1
"370","T2_A2",2017-08-06,11.5998263888889,11.125,12,144,0.0711494451728827,0.0222282111123709,1
"371","T2_A2",2017-08-07,11.6284722222222,11,12,144,0.0642361111111111,0.0211207032302022,1
"372","T2_A2",2017-08-08,11.6944444444444,11.125,12.375,144,0.0681332556332556,0.0217519564307277,1
"373","T2_A2",2017-08-09,11.6727430555556,11.125,12,144,0.0413016887626263,0.0169356807679465,1
"374","T2_A2",2017-08-10,11.6015625,11.25,11.875,144,0.0323358282342657,0.0149851380620252,1
"375","T2_A2",2017-08-11,11.6553819444444,11.125,11.875,144,0.0404821957556333,0.0167668231759663,1
"376","T2_A2",2017-08-12,11.6267361111111,11,11.875,144,0.0511333284770785,0.0188438997786711,1
"377","T2_A2",2017-08-13,11.7248263888889,11.625,11.75,144,0.00253056405400155,0.0041920593371423,1
"378","T2_A2",2017-08-14,11.75,11.75,11.75,5,0,0,1
"379","T2_A3",2017-05-26,12.054347826087,12,12.125,69,0.00389625959079284,0.00751448802656212,1
"380","T2_A3",2017-05-27,12.0460069444444,11.5,12.25,144,0.0281351677836053,0.0139779508372426,1
"381","T2_A3",2017-05-28,12.1302083333333,11.75,12.375,144,0.0150513548951049,0.0102236636233139,1
"382","T2_A3",2017-05-29,12.0592592592593,11.5,12.125,135,0.0237475815367606,0.0132630317568576,1
"383","T2_A3",2017-05-30,11.6684027777778,11.5,11.875,144,0.0142743541181041,0.00995627737427503,1
"384","T2_A3",2017-05-31,11.7387152777778,11.375,12,144,0.0203044568278943,0.0118744756690952,1
"385","T2_A3",2017-06-01,11.7647569444444,11.5,12,144,0.0182466188325563,0.0112566705016022,1
"386","T2_A3",2017-06-02,11.734375,11.5,12,144,0.0157069493006993,0.01044394737685,1
"387","T2_A3",2017-06-03,11.7994791666667,11.625,12,144,0.00900759396853147,0.00790902875785514,1
"388","T2_A3",2017-06-04,11.7690972222222,11.625,12,144,0.00968519327894328,0.00820111496440138,1
"389","T2_A3",2017-06-05,11.7239583333333,11.375,11.875,144,0.0130845716783217,0.00953231771918331,1
"390","T2_A3",2017-06-06,11.7699652777778,11.5,11.875,144,0.0117270966880342,0.0090243100259622,1
"391","T2_A3",2017-06-07,11.7491319444444,11.375,11.875,144,0.013875989461927,0.00981636582091602,1
"392","T2_A3",2017-06-08,11.7265625,11.375,12,144,0.0144162478146853,0.0100056400118346,1
"393","T2_A3",2017-06-09,11.7864583333333,10.75,12.25,144,0.0465198863636364,0.0179737243334302,1
"394","T2_A3",2017-06-10,11.7527777777778,11.75,11.875,45,0.000347222222222222,0.00277777777777778,1
"395","T2_A3",2017-06-17,11.9130434782609,11.625,12.125,23,0.0219244071146245,0.0308745055335336,1
"396","T2_A3",2017-06-18,11.9626736111111,11.5,12.25,144,0.0384789906274281,0.0163467187132609,1
"397","T2_A3",2017-06-19,11.921875,11.5,12.125,144,0.0312226835664336,0.0147249513219422,1
"398","T2_A3",2017-06-20,11.9913194444444,11.75,12.125,144,0.0156583867521368,0.010427789645454,1
"399","T2_A3",2017-06-21,11.9748263888889,11.625,12.25,144,0.0180462983197358,0.0111947092909676,1
"400","T2_A3",2017-06-22,11.9539930555556,11.625,12.125,144,0.0220162866647242,0.012364905160014,1
"401","T2_A3",2017-06-23,12,11.75,12.25,144,0.0150786713286713,0.0102329367895045,1
"402","T2_A3",2017-06-24,11.9947916666667,11.625,12.25,144,0.0161440122377622,0.0105882574626598,1
"403","T2_A3",2017-06-25,11.9704861111111,11.375,12.75,144,0.0432661956099456,0.0173337731534635,1
"404","T2_A3",2017-06-26,11.9479166666667,11.5,12.875,144,0.0859921328671329,0.0244370126929437,1
"405","T2_A3",2017-06-27,11.8567708333333,11.25,12.125,144,0.0635858282342657,0.0210135254449806,1
"406","T2_A3",2017-06-28,11.7463768115942,11,12.5,138,0.121337141648154,0.0296522284090809,1
"407","T2_A3",2017-06-29,11.9383680555556,11.375,12.25,144,0.0622807097416472,0.0207967528417645,1
"408","T2_A3",2017-06-30,11.8524305555556,11.25,12.25,144,0.0606758692696193,0.0205270602683688,1
"409","T2_A3",2017-07-01,11.8949652777778,11.5,12.125,144,0.0473477260586636,0.0181329438642809,1
"410","T2_A3",2017-07-02,11.7916666666667,11.75,11.875,3,0.00520833333333333,0.0416666666666667,1
"411","T2_A3",2017-07-03,12.0651785714286,11.25,13.75,140,0.473351586587873,0.0581470786999824,1
"412","T2_A3",2017-07-04,11.4626736111111,10.875,11.75,144,0.0719143053127428,0.0223473689280228,1
"413","T2_A3",2017-07-05,11.4270833333333,10.75,11.875,144,0.0796547202797203,0.0235193065314494,1
"414","T2_A3",2017-07-06,11.6701388888889,10.875,12.5,144,0.132782148407148,0.0303660707505502,1
"415","T2_A3",2017-07-07,11.7248263888889,11.125,12.125,144,0.0617525920260295,0.0207083906816828,1
"416","T2_A3",2017-07-08,11.4982638888889,11,11.75,144,0.0474182935120435,0.0181464515799852,1
"417","T2_A3",2017-07-09,11.5078125,11,11.875,144,0.0564289226398601,0.0197956439231555,1
"418","T2_A3",2017-07-10,11.5755208333333,10.875,11.875,144,0.0732558457167832,0.0225548476122317,1
"419","T2_A3",2017-07-11,11.5295138888889,11,11.875,144,0.0574707410644911,0.0199775466087158,1
"420","T2_A3",2017-07-12,11.4756944444444,10.75,11.875,144,0.0813544094794095,0.0237689119847826,1
"421","T2_A3",2017-07-13,11.3046875,10.5,11.875,144,0.135865111451049,0.0307165707462611,1
"422","T2_A3",2017-07-14,11.2890625,10.375,11.875,144,0.137777261800699,0.0309319663177535,1
"423","T2_A3",2017-07-15,11.4166666666667,10.875,11.75,144,0.0596590909090909,0.0203543421024666,1
"424","T2_A3",2017-07-16,11.4513888888889,11,11.75,144,0.0660207847707848,0.0214120917245219,1
